wc,tif,trb
2348,15059,19908
2173,11744,19992
2005,9960,21941
3018,15751,26315
2620,14289,28906
1758,8932,14928
2279,14661,11521
2696,19534,20735
1953,15171,8666
1233,6675,12840
2060,11810,23663
2700,10667,28750
896,5139,8600
1460,9154,12195
2128,9902,19908
1157,7156,14161
1398,9492,10567
922,5285,13867
1105,7297,13528
2829,12908,24817
2471,15399,13658
1348,9705,13254
2871,12817,27853
1968,7761,17383
381,1888,6569
2335,16543,13409
1403,8460,12975
2361,11228,17951
2030,8423,24954
861,4723,11896
2725,12554,29927
1663,9434,13895
2506,15063,17376
3093,15962,24825
1979,8046,23537
968,7017,8945
2861,14741,24706
59,335,978
2344,13698,21677
1207,4434,17464
2900,20953,18061
1419,9475,8632
1401,6810,13409
3680,24162,27558
1255,7401,14428
1994,8573,27331
1206,4869,14021
1989,12027,16323
1197,7766,7071
1883,10665,18394
1336,5520,21003
1328,8038,15659
1995,7498,19387
774,4605,8110
2203,12849,12032
2371,12750,22490
2108,11022,24042
1627,10172,10415
3104,15197,25255
1708,9824,17799
1444,9363,11599
633,2158,12383
2176,13082,18572
1471,5662,19668
1756,8855,16756
3183,14948,31585
1285,10545,7379
2356,11637,24298
1014,4297,18806
2722,16038,23622
1579,9196,13047
876,6094,10781
2387,13318,22114
1895,11596,17644
1787,9799,13430
2445,14103,18719
1561,10083,19872
1739,12895,11137
1349,8161,11069
1285,3504,17903
3072,16848,24539
1479,10622,12093
938,4810,10980
1348,10632,12512
1150,6098,10301
2546,13537,22863
1725,9699,14248
2093,9119,21987
3567,17981,32604
1103,6296,18300
3518,15883,37775
2629,14240,25808
759,3551,14348
4148,27414,27595
2631,17415,18549
2106,11182,27415
1726,10679,16181
2144,11563,22261
1224,8214,8101
3176,16992,19651
3202,20029,22189
2603,18732,20143
1795,10252,18896
1696,10274,14821
374,3049,2749
1331,8692,12275
2308,8952,31201
4659,24279,43636
1463,7486,12959
3889,18551,40160
1795,9724,17218
1036,5683,14121
655,4510,8041
3048,14333,27025
1941,9721,15190
2066,9966,19004
3176,18003,23924
861,4565,11086
612,2457,9955
1547,9819,13242
842,4860,11004
3007,18639,17026
1750,8464,13836
1627,7700,15970
1916,11726,16496
2238,14890,12327
644,2396,12780
4946,25395,57921
537,3470,6541
2714,18456,12265
3273,19990,20188
788,4210,9537
1583,7716,16996
183,1259,2014
2224,12224,19430
88,697,699
874,5241,8277
2769,19042,10165
1903,9878,20332
1166,7430,10445
1798,6927,21317
1885,8816,15386
1730,8152,16352
1825,7693,18520
2111,14701,18284
1925,10432,16174
710,3655,9873
1565,8797,12771
2437,15205,16661
2888,15383,28317
3226,12716,32856
2243,8653,20145
2259,13321,21726
999,6437,10882
1251,8043,14902
2338,11925,19848
2740,22132,14817
2079,9693,21606
1315,8755,11203
2754,19016,22098
1945,12752,12969
1932,9933,17768
1120,8047,8748
2320,16037,13146
1165,5186,15367
2270,9915,22061
1308,7801,12547
2940,16795,27179
1749,11987,11359
2215,16244,11679
1181,7270,11229
3171,17314,32640
2155,15649,14443
1907,9923,16906
2452,12277,20112
2797,16612,20869
1573,10089,14280
1902,14030,11478
2417,10212,29387
2769,15098,19774
2343,13705,23414
2270,9902,19499
523,3128,9099
987,5314,16455
1903,12558,10286
915,5279,9053
2029,14768,16015
2364,13222,33911
4095,27345,28483
816,3338,12460
2000,9638,21128
2547,16821,23361
2119,16292,9674
2123,14214,14847
2565,16909,20554
2527,17965,12496
412,2503,3483
199,652,4149
1431,7605,17980
1532,7931,14287
1448,7093,17301
1770,12000,13738
3007,17914,19970
3024,17501,21865
1283,8794,11313
1933,10383,18930
1299,7515,10499
2138,10579,21751
1372,7354,13692
1195,5587,12714
530,4509,3433
1898,9049,18755
1566,5618,15613
3804,22532,30807
2167,11727,18735
2101,12092,21613
638,4307,4220
1971,13745,15007
3865,12729,38303
1631,12424,10919
3498,18316,30356
3797,22468,26486
2545,16945,23554
2118,10765,22519
756,3056,14064
2381,13530,22980
1801,8321,15347
455,2713,6194
449,2709,4609
1051,7844,7671
1544,9103,14895
569,3547,6640
1891,13944,10208
753,4669,11306
2337,11336,23927
1650,13822,7746
735,4103,12416
1886,9946,19185
1631,8963,9478
1170,8450,7398
803,5208,8123
2597,13529,18323
763,4255,10072
3954,20538,32646
1918,9495,14895
1914,9820,20884
1722,6294,14098
2287,11655,18487
2011,14005,10831
3463,26467,15338
985,6059,8894
2078,10785,17062
1641,9474,13369
2228,10623,18072
1520,11616,17818
1944,10825,15441
2121,13387,13910
1052,6353,5479
1363,7140,13141
1547,9309,13310
1841,11461,12795
1091,4039,17352
173,727,2974
1243,5556,10378
1118,8609,8285
2055,18084,11404
2351,13828,12970
1142,5112,12909
2123,12225,17178
1700,9403,13760
2769,13723,30604
1112,6180,12219
1202,7225,12271
2245,14979,14173
1950,11859,16621
2725,14803,18308
1712,11379,15831
3167,16000,24631
2217,10126,29919
1658,9553,19502
1606,7886,19053
1625,9827,11104
2719,14929,21761
1049,4273,18709
2561,13740,21705
3613,17979,33493
2180,10564,23640
1526,10511,12799
1608,8360,12104
2586,13367,24781
1002,5733,10931
1632,11110,17185
389,2807,5168
1338,11322,4357
1138,6157,11477
3798,20768,32891
2612,14502,20285
2317,11910,23245
1799,9888,13887
3797,15450,44273
2185,10700,28631
1905,12836,17255
482,1364,9470
1112,6860,7716
2365,13571,16023
1237,9025,10687
1822,10755,15074
2971,11872,29753
2533,15409,13744
2204,14666,13665
1646,9053,15612
2385,10950,18420
2218,11494,19059
1966,9970,28104
1359,10725,9843
4053,20551,23553
579,3151,8064
1567,9571,11714
2491,15084,21249
3032,20818,29422
1833,15742,11453
2488,13367,15560
1427,6410,18410
2141,9224,21784
275,814,5030
1790,10743,15736
2534,13553,9111
2009,14797,9718
2969,15845,24614
207,1961,1622
861,4066,12939
837,5072,9314
3617,23340,28082
1740,8377,20822
2518,17868,17947
1696,9482,21025
1696,8453,14566
1831,8430,29471
1658,12182,12381
3487,19942,31401
1676,13753,8109
4134,21189,38879
1445,6413,17094
1024,7091,7006
1723,9125,17412
2088,10893,24457
2873,16392,37967
1519,7806,16941
952,6086,10270
878,5587,6607
1588,8581,17938
1678,9140,15734
2383,13852,15498
779,3579,13392
1369,10882,9813
2795,19938,14538
1214,6156,19043
570,3340,6582
2972,17572,23768
2182,8827,22737
1592,10490,15848
1736,9336,17746
1095,6307,11048
1352,7782,14490
425,1776,8481
3156,12864,38765
567,4726,3668
2238,10534,17415
1610,9120,7972
1110,5992,13108
4211,26883,42389
569,4903,5225
851,6781,6540
87,577,968
1503,7882,19688
1577,8603,14781
2184,14385,16663
806,2918,14120
1794,10060,19971
2305,12818,17686
807,4917,7324
1899,11760,25739
1411,11820,18684
2086,12333,27674
